Event URL	Event Name	Relevance	Start	End	Location	City	Organizer	WorkedByGPT	Description			
https://www.eventbrite.com/e/psychedelics-today-tales-of-transformation-tickets-635532353377?aff=ebdssbdestsearch	Psychedelics Today - Tales of Transformation	FALSE	6/8/23 19:00	6/8/23 21:30	222 E 46th St 222 East 46th Street New York NY 10017	NYC	https://www.eventbrite.com/o/the-psychedelic-assembly-52046693293	TRUE	"Join us at the Athenaeum on 6/8 before the NYC psychedelic community's mass exodus for Denver and Psychedelic Science 2023. Psychedelics Today is presenting an engaging panel on how psychedelic experiences can evolve into collective transformation and new life callings. Learn how intentions can sometimes appear after the trip is over, not just before! This very special event will feature Ifetayo Harvey, Juliana Mulligan, Raad Seraj and will be moderated by David Drapkin of Psychedelics Today. Join us for an evening of conversation and connection! *5 Scholarship Tickets Available, Contact Us for Inquiries* Ifetayo Harvey:Ifetayo Harvey founded the People of Color Psychedelic Collective (POCPC). The POCPC educates and builds community with people of color interested in psychedelics and ending the war on drugs. In 2022, Open Society Foundations named Ifetayo a 2022 Soros Justice Fellow. Ifetayo comes from a family of seven children raised by her mother in Charleston, South Carolina. She has a Bachelor’s degree from Smith College in history and African studies, where the college awarded her Outstanding Student Leader of the Year in 2014. She currently lives in New York City. Juliana Mulligan: Juliana Mulligan is a formerly opioid dependent person, formerly incarcerated, and has been a working member of the ibogaine treatment community for ten years. In 2011, with the help of Ibogaine treatment, Juliana left opioids behind and set off on a path to transform the way drug users and their treatment is approached. She has a Masters in Social Work from NYU and is the Psychedelic Program Coordinator at the Center for Optimal Living in New York City. She also runs Inner Vision Ibogaine, which supports people in preparation and integration around ibogaine treatment and offers consulting services to those in the field. She has worked in multiple ibogaine clinics, presented at various psychedelic and harm reduction conferences, and is the author of the Guide to Finding a Safe Ibogaine Clinic and co-author of Fireside’s Warning Signs When Selecting a Psychedelic Facilitator. She has taught about ibogaine at Charite University in Berlin and Southwestern College in New Mexico and has written for multiple publications about ibogaine, including Double Blind Magazine and Chacruna. Raad Seraj: Raad Seraj is a Bangladeshi-Canadian entrepreneur and founder of Mission Club, an angel investor network and education platform supporting startups addressing mental health using psychedelics. He also runs Minority Trip Report, a podcast showcasing underrepresented perspectives in psychedelics and mental health. During the day, he leads growth at Affinity, a San Francisco-based startup providing AI tools for private capital. Raad spent over a decade in climate tech and social impact. He founded one of the world's first technology accelerators for water and created an immersive backpacking program that taught global sustainable fashion entrepreneurs about the fashion supply chain in Bangladesh. He currently lives in Toronto. David Drapkin: David Drapkin is a Licensed Clinical Social Worker (LCSW) and Psychotherapist, from Birmingham, England, now living in New Jersey. He is a seasoned mental health and addiction practitioner with over 15 yrs in front-line clinical, supervisory, and managerial positions. David's encounters with non-ordinary states of consciousness go way back and incorporate the spiritual, transformational, and healing realms of experience. From psilocybin journeys following clinical protocols to solo fasting meditation retreats in India, Israel and New Zealand. David is most interested in how psychedelics connect with mystical and esoteric states to engender epistemological rebirth. David has a small private psychotherapy practice, and is the Director of Education & Training at Psychedelics Today. David Drapkin Ifetayo Harvey Juliana Mulligan Raad Seraj."			
https://www.eventbrite.com/e/1-nyc-yacht-cruise-boat-party-nyc-experience-party-tour-tickets-615102136047?aff=ebdssbdestsearch	#1 NYC YACHT CRUISE BOAT PARTY | NYC EXPERIENCE PARTY TOUR	FALSE	5/27/23 21:30	5/28/23 2:00	Pier 40 at Hudson River Park 353 West Street New York NY 10014	NYC	https://www.eventbrite.com/o/iclubnyc-1717273352	TRUE	"About this event4 hours 30 minutesMobile New York City  YACHT CRUISE BOAT PARTY |  EXPERIENCE Manhattan Waters Get your tickets asap, this was previously sold out!We're sailing on the lux  Mega Yacht - ! Get ready to drop it down and bring it up, it’s time to party New York!Experience Includes:LIVE DJ 'S ALL AROUND THE YACHT Scenic 3.5-hour cruise of the NYC harbor;Cash Bar (liquor drinks, beer, wine & soda);Captivating views of the Manhattan skyline including the Statue of Liberty, Brooklyn Bridge, Ellis Island, the Freedom Tower and more;Waitress Service Available ; Order Drinks directly to your tableVIP Bottle Service Available also available.Open-Air deck and 4 climate-controlled dance floors ;The dress code is *Trendy*Rain? No problem, there are three large indoor dance floors!There are four outdoor decks to dance under the stars.Contact us for special reservations: rsvp@iclubnyc.com *INVITE THE WHOLE FAMILY! The right place to celebrate your birthday, surprise birthday, bachelor/bachelorette, family reunion, graduation, holidays & many more. All ages of guests have attended our concerts. from 21+ all the way to 70 years old! An experience for ALL!*21 & over with proper PHYSICAL ID CARD -﻿-------------------------------EVENT CALENDAR MAY 5th S﻿ERENITY YACHT May 6th  INFINITY YACHT B﻿OARDING: 9:30D﻿EPARTS : 11PM R﻿ETURNING :  2AM ___________________No Refunds Dress Code Policy: *TRENDY* (Dress to Impress!)- Gentlemen: Shoes, black sneakers, no boots, button down shirts, polo shirts and jeans are acceptable.- Ladies: Casual & Classy- No durags (wave caps)- No baggy attire!follow @iclubnyc all social media visit www.iclubnyc.comIF any  boarding location or time changes we will send you an email."			
https://www.eventbrite.com/e/nyc-wide-research-symposium-pathways-to-an-hiv-cure-tickets-601468848517?aff=ebdssbdestsearch	NYC Wide Research Symposium: Pathways to an HIV Cure	FALSE	9/7/23 12:00	9/7/23 17:00	The Rockefeller University 1230 York Avenue New York NY 10065	NYC	https://www.eventbrite.com/o/the-einstein-rockefeller-cuny-cfar-and-the-delaney-reach-for-the-cure-51364561563	TRUE	"Scheduled Speakers and Topics:H﻿IV Reservoir and Persistence: Drs. John Mellors, MD; Ya-Chi Ho, MD, PhD; Katherine Bar, MDImmune Control of the Reservoir: Drs. Rafick-Pierre Sekaly, PhD; Michael Betts, PhD; Rachel Rutishauser, MD, PhDIn Vivo HIV Cure Trials: Drs. Steven Deeks, MD; Pablo Tebas, MD; Ann Chahroudi, MD, PhD."			
https://www.eventbrite.com/e/green-drinks-brooklyn-tickets-611519821247?aff=ebdssbdestsearch	Green Drinks Brooklyn	TRUE	5/17/23 18:00	5/17/23 21:00	Estuary Brasserie & Bar 159 Bridge Park Drive Brooklyn NY 11201	NYC	https://www.eventbrite.com/o/one15-brooklyn-sail-club-7941152657	TRUE	"Get inspired, be inspiring! Is your work related to the environment or sustainability? Are you interested in sustainability or environmental issues. Do you want to meet some like minded folks and share your thoughts and passion. Come down to Estuary at ONE15 Brooklyn Marina for Happy Hour drinks. We'll have a few folks introduce themselves and their work. Tell anyone from NGOs, academia, government, business or anyone interested in the environment/sustainability issues and ask them to bring a friend! Green Drinks Brooklyn - Every third Wednesday of each month! Ramon Cruz, Sierra Club Pierre Maruzzi, Grain de Sail, Developing sustainable growth of Grain de Sail operations in NYC, through the distribution of chocolate bars and natural wines that were brought from France on a commercial sailboat. Jonathan Kirsh, Climate Cafe, building a community of activists who get coffee together and attend climate events C﻿atherine Skopic, HOLTEC’S Decommissioning of Indian Point L﻿et us know if you want to speak at our Green Drinks Event. Come join us. Tell friends and spread the word. RSVPs appreciated. Catalyzed by Estuary at ONE15 Brooklyn Marina. Happy hour cash bar and food. Regular community table dinner seating available. *** This is an indoor event at a restaurant. All participants are required to be vaccinated to use the indoor premises *** RSVPs appreciated so the bar can plan ahead. If you'd like to speak at a Green Drinks Brooklyn, just lets us know. Thank you.."			
https://www.eventbrite.com/e/keller-easterling-trust-land-tickets-634971656317?aff=ebdssbdestsearch	Keller Easterling Trust Land	TRUE	6/6/23 19:00		e-flux 172 Classon Avenue Brooklyn NY 11205	NYC	https://www.eventbrite.com/o/e-flux-screening-room-21852381346	TRUE	"About this event2 hoursMobile Tickete-flux Architecure presents “Trust Land,” a lecture by Keller Easterling at e-flux on Tuesday, June 6 at 7pm.In the wake of civil rights struggles, a rural area in Southwest Georgia became a global stage for rehearsing some of the world’s most provocative experiments with community and land tenure. An interracial intentional community, a Nation of Islam farm, the first community land trust, and a wave of cooperative experiments moving through the South in the late 1960s and 1970s found fertile ground around Albany, Georgia—a town that W. E. B. Du Bois called the “heart of the Black Belt.” But, reflecting solidarity between the civil rights, Pan-African, Nonaligned, and Tricontinental movements, associations with prominent international activists also linked this area in the US South to decolonizing efforts in the Global South just prior to a neoliberal turn. Within these networks, victims of White supremacy—best able to imagine its counter-logics within both local and international contexts—modeled approaches to survival that are now broadly relevant to today’s social and climate justice work. The story offers spatial tools and surprising histories to ground and energize a fresh wave of activism that looks to collective forms of urban and rural landholding to address racism, whiteness, inequality, reparations, and environment.“Trust Land” is presented as part of e-flux Architecture Lectures, a monthly series inviting researchers and practitioners to discuss timely issues in contemporary architecture, theory, culture, and technology.*Image: Consider the White-dominated middle of the United States —Texas, Oklahoma, Kansas, Nebraska, South Dakota, North Dakota, Iowa, Minnesota. In this region, the nation’s strongest winds are underutilized for sustainable power, but, coupled with drought, they threaten another Dust Bowl. Politically-red states vote against big government even as they receive massive subsidies that outspend most government programs. Stretching from the panhandles of Texas and Oklahoma to urban Minneapolis, where George Floyd was murdered, a sectional stack of data layers might map aquifer depletion, trade wars, crop monocultures, cattle ranches, feed lots, conservation areas, COVID cases, wind farms, earthquakes, fracking accidents, abuses against tribal peoples and lands, pipelines, bloated police budgets, food deserts, and farm subsidies—all in a tangle of cross purposes with ramifying global consequences.Keller Easterling is a writer, designer, and the Enid Storm Dwyer Professor of Architecture at Yale. Her books include Medium Design (Verso 2021), Extrastatecraft: The Power of Infrastructure Space (Verso, 2014), Subtraction (Sternberg, 2014), Enduring Innocence: Global Architecture and its Political Masquerades (MIT, 2005), and Organization Space: Landscapes, Highways and Houses in America (MIT, 1999). Easterling also co-authored (with Richard Prelinger) Call it Home, a laserdisc/DVD history of US suburbia from 1934-1960. Easterling lectures, publishes, and exhibits internationally. Her work appeared in the 2014 and 2018 Venice Biennales. She was a 2019 United States Artist in Architecture and Design.For more information, contact program@e-flux.com.Accessibility—Two flights of stairs lead up to the building’s front entrance at 172 Classon Avenue. —For elevator access, please RSVP to program@e-flux.com. The building has a freight elevator which leads into the e-flux office space. Entrance to the elevator is nearest to 180 Classon Ave (a garage door). We have a ramp for the steps within the space. —e-flux has an ADA-compliant bathroom. There are no steps between the event space and this bathroom.."			
https://www.eventbrite.com/e/bollywood-cruise-memorial-day-weekend-desi-white-party-pier-83-nyc-tickets-421744949497?aff=ebdssbdestsearch	Bollywood Cruise : Memorial Day Weekend Desi White Party @ Pier 83 NYC	FALSE	5/27/23 18:00	5/27/23 23:00	Pier 83 Midtown 12th Avenue & 42nd Street New York NY 10036	NYC	https://www.eventbrite.com/o/desisaturdayscom-25188472653	TRUE	"Price increase warning: Bollywood On The Hudson Advance ticket prices go up significantly (100% +) the closer you get to the event date.Climb aboard a one-of-a-kind Bollywood Boat Party, for an opportunity to view New York City from the comfort of multiple climate-controlled decks (indoor and outdoor). Surrounded by spectacular sights outside and elegant amenities inside, you will glide past many of New York's most legendary landmarks, including the Statue of Liberty, Freedom Tower, Empire State Building and the Brooklyn Bridge.Expect to dance away on our nightclub on the water and take plenty of snaps of the view!Your Cruise Experience Will  Include:Scenic 4 Hour Cruise of the NYC harbor.Captivating views of the Manhattan skyline including the Statue of Liberty, Brooklyn Bridge, Ellis Island, the Freedom Tower and more.Appetizers & Main Course Will Be Available For Purchase.Open-Air deck and climate-controlled indoor cabins.Dj Dharak & Dj BollyBoom playing all styles of Bollywood, Top 40 & more.Paid Parking Available On the Pier (Arrive Early). The dress code is ""White Summer Chic"".Please arrive early so you don't miss the Boat. No Refunds if you miss it!This Event is Strictly For 21 & Over. Proper Physical ID Will Be Required To Board.Event Information:Boarding: 6:00PMDeparture: 7:00 PMEnds: 11:00 PM."			
https://www.eventbrite.com/e/2023-fda-njpqca-conference-tickets-568564340247?aff=ebdssbdestsearch	2023 FDA-NJPQCA Conference	FALSE	5/23/23 8:00	5/23/23 16:30	The Kenilworth 60 South 31st Street Kenilworth NJ 07033	Kenilworth	https://www.eventbrite.com/o/new-jersey-pharmaceutical-quality-control-association-18699222666	TRUE	"About this event8 hours 30 minutesNJPQCA is excited to announce a one-day FDA-NJPQCA Conference on Tuesday, May 23, 2023 at The Kenilworth in Kenilworth, NJ. The theme is The New World of Pharmaceutical Quality with the focus on Vendor Quality.Join us to listen and learn from the senior leaders and SMEs from FDA and Bristol Myers Squibb, Cambrex, Legend Biotech, and Zentalis Pharmaceuticals on retrospective and prospective look related to quality oversight, regulatory perspective, and risk management in the changing vendor quality landscape!Join us in engaging with FDA and industry SMEs from AstraZeneca, Biohaven Inc., BMS, Hovione, Latham BioPharm Group, WuXi Biologics and Zentalis Pharmaceuticals in a panel discussion!!See below for flyers and agenda. Stay tuned to www.njpqca.org for more details, including the ability to ask questions to speakers in advance of the Conference.Note: This Conference will be available in a hybrid format (both in-person and online) to allow an opportunity for all to attend. The cost is the same for in-person and online attendees. Breakfast and lunch are included for in-person attendees.Register Early!  In-person space is limited!."			
https://www.eventbrite.com/e/vr-tech-summit-3rd-annual-tickets-150406187957?aff=ebdssbdestsearch	VR Tech Summit (3rd Annual)	FALSE	9/28/23 10:00	9/28/23 12:00	VIRTUAL EVENT TBA New York NY 10036	NYC	https://www.eventbrite.com/o/global-startup-ecosystem-26000946435	TRUE	"Global Startup Ecosystem Announces the 3rd Annual VR Tech Summit in Partnership with Microsoft To accelerate developments within the VR tech industry, the Global Startup Ecosystem (GSE) is to host the 3rd  annual VR Tech Summit- Virtual edition. The VR Tech Summit is the world’s most exclusive event featuring VR tech investors, entrepreneurs and influencers coming together to address the world’s greatest  challenges via VR technology. The summit also serves to teach fundamentals of VR technology, leading applications of VR, and startup development strategies via exclusive workshop sessions with award winning experts. The program concludes with a high profile call to action VIP gathering speakers and partners.This year’s digital summit experience will include A series of keynotes, panels and fireside chats Live Q/A sessions with speakers and sponsors Exhibitor showcase demosCollaboration networking sessions Previous speakers:  Max Noir- Regional Director FXG Tech of America,  Jordan White- Integrated Producer/ Digital Project Manager at Spinifex Group, Alon Grinshpoon- Founder & CEO at echoAR, Blair Neal- Director of Creative Technology at Fake Love6. Einstein Ntim - Partner at Africa Future Fund, Edwin Rogers- NBC News Immersive Media Director,  Alper Guler- CSO at Real (Subsidiary of The Glimpse Group), Cortney Harding- Founder and CEO at Friends with Holograms,  Christine Ntim - Chief Marketing Officer at Global Startup EcosystemFor more information on tickets, sponsorships and partnerships, please email the team at  events@globalstartupecosystem.com .About VR Tech Summit: The VR Tech Summit is the world’s most exclusive event featuring VR tech investors, entrepreneurs and influencers coming together to address the world’s greatest  challenges via VR technology. The summit also serves to teach fundamentals of VR technology, leading applications of VR, and startup development strategies via exclusive workshop sessions with award winning experts. The program concludes with a high profile call to action VIP gathering speakers and partners.VR Tech Summit Media Team(E) events@globalstartupecosystem.com(W) www.vrtechsummit.orgAbout  Global Startup Ecosystem: Global Startup Ecosystem (GSE): is the world’s first digital accelerator and leads today as one of the largest digital ecosystem development platforms. With a mission to educate, inspire and prepare individuals and organizations for the digital age, GSE brings together both private and public stakeholders to address humanity’s greatest challenges via exponential technologies and entrepreneurship. GSE is now the fastest growing tech and business community with an online network that accelerates 1000+ companies a year across 90+ countries and an offline network that supports 75,000+ global delegates a year via its iconic tech summits. This evolving tech community is now a source of tech talent for the remote workforce of the future; accelerating people into the fastest growing tech startups and corporate career networks.(E) events@globalstartupecosystem.com (W) www.globalstartupecosystem.com."			
https://www.eventbrite.com/e/new-york-finance-investment-tech-professional-network-tickets-616404962837?aff=ebdssbdestsearch	New York Finance Investment & Tech Professional Network	FALSE	5/17/23 17:30	5/17/23 21:00	TRYP by Wyndham New York City Times Square South 345 West 35th Street New York NY 10001	NYC	https://www.eventbrite.com/o/nyc-finance-investment-amp-tech-professional-network-64287171023	TRUE	"Join us for the New York Finance, Investment & Tech Professional Network's (NYFITPN) Monthly Meet & Greet Event, where finance, investment, and tech professionals come together to forge meaningful connections, exchange innovative ideas, and explore new opportunities.This engaging event provides an exclusive opportunity to:Network with a diverse group of professionals from top-tier banks, investment firms, tech companies, and startups in a relaxed, informal setting.Share your experiences, insights, and knowledge with like-minded individuals passionate about finance, investment, and technology.Discover potential collaborations, partnerships, and investment opportunities.Stay updated on the latest trends and best practices shaping the financial and tech sectors.Develop lasting connections with professionals who share your ambition and drive for success.Our Monthly Meet & Greet Events are designed to foster an environment of camaraderie, collaboration, and learning, ensuring that every attendee benefits from the collective expertise of our vibrant community.Whether you're a seasoned professional or new to the industry, NYFITPN's Monthly Meet & Greet Events offer a unique platform to expand your network, nurture valuable relationships, and accelerate your growth in the world of finance, investment, and technology.Register now and become an active participant in the New York Finance, Investment & Tech Professional Network. Let us together elevate the industry and create a lasting impact in the heart of New York City.."			
https://www.eventbrite.com/e/starta-spring-2023-pitch-contests-tickets-577544139067?aff=ebdssbdestsearch	Starta Spring 2023 Pitch Contests	FALSE	5/17/23 18:00	5/17/23 21:00	220 E 23rd St 220 East 23rd Street Suite 400 New York NY 10010	NYC	https://www.eventbrite.com/o/starta-17792910582	TRUE	"Starta Accelerator cordially invites you to our Spring 2023 Pitch Contests in NYC!Schedule:6﻿:00 - 6:30 PM - Doors Open6:30 - 8:00 PM - Founders' Pitches, Q&A8:00 - 9:00 PM - Happy Hour & NetworkingWatch as founders hone their startups' pitch in front of a panel of judges, consisting of VCs, angels and industry experts.After the presentations, we will have a Q&A. Then, you can network with other frontrunners, entrepreneurs and investors of the NYC startup scene.Refreshments served.Starta is a venture ecosystem that finds, fosters, and funds early-stage talent in tech.Our mission is to provide opportunities to:International startups who want to scale globally and raise capitalAspiring industry leaders, seeking professional trainingInvestors who believe in long-term growth potential and strong community connectionsIf you need a promo code, please reach out to fc@starta.vcH﻿ere are our cohort startups: https://starta.vc/spring2023."			
https://www.eventbrite.ca/e/billets-fresque-du-climat-ecole-de-technologie-superieure-628031197217?aff=ebdssbdestsearch	Fresque du climat - École de technologie supérieure	TRUE	5/23/23 17:30	5/23/23 20:30	École de Technologie Supérieure - Espace 3C de la bibliothèque pavillon A 1110 Rue Notre-Dame Ouest Montréal QC H3C 1K3 Canada	Montréal	https://www.eventbrite.ca/o/fresque-ets-61638781163	TRUE	"Calendrier5:30 PM - 8:30 PM Fresque du ClimatÀ propos de cet évènement3 heuresBillets électroniques sur mobileOrganisée par  l’équipe Fresque ETS.La Fresque du Climat est un jeu collaboratif, scientifique et créatif pour comprendre le fonctionnement du système climatique ainsi que les causes et conséquences de son dérèglement.Pendant cet atelier de 3h, en équipe de 5-7 vous aurez à :•"	Retrouver les liens de causes à effet entre les cartes pour comprendre ce qu’est le Climat•	Illustrer votre fresque er partager vos émotions avec votre groupe•	"Réfléchir sur les leviers d’actions, à l’échelle individuelle et collective que l’on pourrait mettre en place !Le jeu se compose de 42 cartes, basées sur les rapports du GIEC (Groupe d'experts Intergouvernemental sur l'Évolution du Climat). L’auteur de l’atelier est Cédric Ringenbach.."
https://www.eventbrite.co.uk/e/how-technology-and-climate-action-can-drive-a-new-era-of-prosperity-tickets-634533796667?aff=ebdssbdestsearch	How Technology and Climate Action Can Drive a New Era of Prosperity	TRUE	6/27/23 11:00	6/27/23 13:00	Online		https://www.eventbrite.co.uk/o/mkai-18461467952	TRUE	"This MKAI Inclusive Summit explores how digital technologies and climate action can drive prosperity and challenges the traditional narrative of uncapped economic growth. It aims to inspire a new economic mindset that prioritises social and environmental progress alongside traditional economic measures, exploring alternative metrics for measuring growth and progress, and considering natural capital as a vital asset in promoting sustainability and more inclusive approaches to progress. With our invited contributors and an inclusive meeting environment, we will explore how the advancement of technology can support a more sustainable and equitable future, challenging the traditional narrative of uncapped economic growth. We’ll examine the role of governments and businesses in developing and implementing technological measures and methods that support a more comprehensive and holistic approach to measuring economic growth and progress. This summit aims to inspire a new economic mindset that prioritises social and environmental progress alongside traditional economic measures, using innovative technological solutions. We will explore alternative technological metrics for measuring economic growth and progress, such as the application of artificial intelligence and machine learning to analyze social and environmental factors. By considering technology as a critical tool in economic growth, we can promote sustainability and encourage more inclusive and integrated methods of measuring progress. Through our discussions, we hope to generate new technological ideas and strategies that support a more sustainable and equitable future for all. To analyze how technology can be leveraged by governments and businesses to develop and implement measures and methods that support a more comprehensive and holistic approach to measuring economic growth and progress. To investigate the use of technology in measuring economic growth and progress, including the use of alternative metrics such as the Genuine Progress Indicator (GPI) and the Human Development Index (HDI), as well as the concept of natural capital. To identify opportunities for collaboration and partnership between governments, businesses, civil society, and other stakeholders in leveraging technology to drive a new era of prosperity that prioritises social and environmental progress. In what ways can technology support the integration of the concept of natural capital into traditional economic measures and promote sustainable economic growth? How can technology enable more comprehensive and holistic measurement of economic growth and progress, taking into account social and environmental factors alongside economic ones? What innovative technological solutions can governments and businesses adopt to promote sustainable economic development that prioritises social and environmental progress? As we explore the intersection of technology and sustainability, how can we ensure that technological innovations are used to address environmental challenges and promote social progress in a way that benefits all communities? What ethical considerations must be taken into account when using artificial intelligence to measure progress beyond traditional economic indicators, and how can we ensure equitable distribution of benefits? This summit is aimed at anyone interested in exploring the intersection of technology, sustainability, and economic growth. Attendees may include government officials, business leaders, academics, researchers, NGOs, and civil society organisations. The summit welcomes anyone with an interest in shaping a more sustainable and equitable future for all. By attending this summit, you will have the opportunity to engage with experts and thought leaders in the fields of sustainability, economic growth, and technology. You will learn about new approaches to measuring progress, including the concept of natural capital, and explore the potential of technology to drive sustainable development. This summit will provide a platform to share knowledge, experiences, and best practices and to generate new ideas and strategies that support a more inclusive and sustainable future for all. Shivam Kishore – Senior Advisor for Digital Transformation and Sustainability at the UN Environment Programme Jaisal Surana (Co-Moderator) – MKAI XR & AI Safety Lead Gerry Copitch (Host) – MKAI Development Director Richard Foster-Fletcher (Host and Co-Moderator) – Executive Chair, MKAI."			
https://www.eventbrite.com/e/london-climate-technology-show-2023-tickets-542446852137?aff=ebdssbdestsearch	London Climate Technology Show 2023	TRUE	9/26/23 9:00	9/27/23 17:00	ExCeL London 1 Western Gateway London E16 1XL United Kingdom	London	https://www.eventbrite.com/o/valiant-business-media-33867225621	TRUE	"Helping accelerate the global net zero economy transition, the London Climate Technology Show is the most sought after conference & Tradeshow focused on the fast developing climate technology value chain, where stakeholders from across the worlds of Investment, governments, media, entrepreneurship and academia assemble for experiencing two days of high value content and numerous new business opportunities.The London Climate Technology Show brings together key professionals from the fields of Finance, Agriculture & Land Use, Carbon Capture Utilisation & Storage, Transportation, Built Environment, Energy, ESG, ITes and a myriad of other industry sectors working together toward a decarbonised future.The inaugural edition of the London Climate Technology in 2022 Show attested itself as the largest event focused on the climate technology niche and was able to convene a huge gathering of 2000+ attendees including policymakers, business leaders, investors, startups, media, etc across the 2 days. Building on previous year’s tremendous success, the internationally acclaimed exhibition & conference will once again offer an ideal networking platform for governments, individuals and businesses of all sizes to showcase disruptive solutions to mitigate the climate crisis, help gain invaluable knowledge on green tech innovations & effective decarbonisation strategies accelerating the transition to a low-carbon economy. Check out the event website."			
https://www.eventbrite.com/e/willie-cole-in-conversation-with-adrienne-wheeler-tickets-632956649377?aff=ebdssbdestsearch	Willie Cole in Conversation with Adrienne Wheeler	FALSE	6/8/23 18:30	6/8/23 20:00	Express Newark 54 Halsey Street Lecture Hall Newark NJ 07102	Newark	https://www.eventbrite.com/o/express-newark-17810245080	TRUE	"Join Express Newark for a conversation with Newark-born artists Willie Cole and Adrienne Wheeler about Cole's recent works, Spirit-Catcher and Lumen-less Lantern.M﻿ore about the worksSpirit Catcher and Lumen-less Lantern, by Newark native Willie Cole, are two large-scale, chandelier-like sculptures made up of more than 3,000 plastic water bottles held together by metal wire. Cole recently created these works to address Newark’s dual environmental crisis of 2019: the lead contamination of drinking water in aging lead pipes and the opening of citywide centers to distribute water through thousands of single-use plastic bottles. While the water crisis exposed racialized health disparities in New Jersey by revealing which neighborhoods have and do not have access to safe water, the city’s sharing of thousands of cases of bottled water as a short-term solution further underscored our planet’s plastic problem. As a result of these crises, 15,000 of the city’s households were at risk for lead poisoning; meanwhile, the vast majority of plastics, including water bottles, are often made from toxic chemicals, particularly fossil fuels, that are harmful to all life. Difficult to recycle, plastics are responsible for 3.4 percent of our annual greenhouse gas emissions—they’re a major contributor to another ecological and social crisis: climate change. In order to draw our attention to these crises, Cole has for decades built a practice of transforming everyday objects—ironing boards, shoes, hair dryers, bicycle parts, and other discarded items—into art. By invoking what he calls a “primitive aesthetic on a modern object,” he applies the ancient craft of basket weaving to the 20th-century form of the plastic water bottle. As a result, his upcycling of these bottles awakens us to environmental threats while also demonstrating that art can disrupt these catastrophic cycles. As part of his 2022-2023 artist-in-residence at Express Newark, Cole—for the first time in his career—has invited community members into his artmaking process and his space (Express Newark transformed its Paul Robeson Gallery into his open studio for the year). Through this communal practice, and in the gathering thousands of used water bottles from throughout Newark to make his sculptures, Cole’s installations move our collective imagination beyond the reductive use of the singular bottle and into a deeper reflection of our precious resources and of what we can accomplish together as a community. A﻿bout the Artists W﻿illie ColeIn 2015, Cole’s work was included in “Represent: 200 Years of African American Art” at the Philadelphia Museum of Art and “Wild Noise: Artwork from the Bronx Museum of the Arts” at El Museo Nacional de Bellas Artes, Havana. In 2016, his work was included in “Disguise: Masks and Global African Art” at the Brooklyn Museum. “Willie Cole: On-Site” opened at the David C. Driskell Center, University of Maryland and traveled to the Museum of Art at the University of New Hampshire, and Arthur Ross Gallery, Philadelphia in 2016. The following year, Cole had solo exhibitions at the Snite Museum of Art at the University of Notre Dame and at the College of Architecture and Design Gallery at the New Jersey Institute of Technology. In 2019, “Willie Cole: Beauties” opened at the Radcliffe Institute at Harvard University as well as “Willie Cole: Bella Figura” at Alexander and Bonin, New York.Adrienne WheelerAdrienne Wheeler is a Newark, N.J. based visual artist, independent curator and artist educator at Paul Robeson Galleries, Express Newark, Rutgers University. She is the Lead Curator for Newark Arts Festival. Wheeler owned a brick and mortar gallery in NYC and continues to organize site specific exhibitions. Wheeler’s paternal family history spans 200 years in Newark, N.J. Her visual arts practice blurs the lines between spirituality, ancestry, oral history, and social engagement. Wheeler has exhibited and curated locally and internationally including, Cuba, Senegal and Australia. Wheeler’s work is in public and private collections including the Newark Public Library, The Metropolitan Museum of Art and Whitney Museum of American Art."			
